Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A841600,,08/30/2021 02:52:00 PM,08/30/2021 02:52:00 PM,124 W Anderson Ln in Austin (TX),Stray,Neonatal,Cat,Intact Male,1 weeks,Domestic Shorthair,Blue Tabby
A841603,,08/30/2021 02:52:00 PM,08/30/2021 02:52:00 PM,124 W Anderson Ln in Austin (TX),Stray,Neonatal,Cat,Intact Female,1 weeks,Domestic Shorthair,Brown Tabby
A841605,,08/30/2021 03:22:00 PM,08/30/2021 03:22:00 PM,6609 Mckinney Falls in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,White/Blue
A841606,,08/30/2021 03:45:00 PM,08/30/2021 03:45:00 PM,22716 Deidra in Travis (TX),Stray,Normal,Dog,Intact Female,4 years,French Bulldog/Bulldog,Brown Brindle
A834602,*Finch,08/30/2021 03:45:00 PM,08/30/2021 03:45:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 months,Labrador Retriever Mix,Cream/White
A841609,Marcia,08/30/2021 03:53:00 PM,08/30/2021 03:53:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Torbie
A841611,Cindy,08/30/2021 03:53:00 PM,08/30/2021 03:53:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Torbie
A841610,A841610,08/30/2021 03:53:00 PM,08/30/2021 03:53:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,5 months,Domestic Shorthair,Brown Tabby
A841584,Midnight,08/30/2021 03:54:00 PM,08/30/2021 03:54:00 PM,8221 North Highway 35 in Austin (TX),Abandoned,Normal,Dog,Intact Female,2 years,Labrador Retriever/Pit Bull,Black
A809969,*Canela,08/30/2021 04:26:00 PM,08/30/2021 04:26:00 PM,124 W Anderson Ln in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Pit Bull/Beagle,Tan/Tricolor
A841612,Leif,08/30/2021 04:26:00 PM,08/30/2021 04:26:00 PM,6007 Garden View in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,White/Brown Tabby
A841613,,08/30/2021 04:26:00 PM,08/30/2021 04:26:00 PM,6007 Garden View in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,White/Orange Tabby
A526687,Sunshine,08/30/2021 04:49:00 PM,08/30/2021 04:49:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,12 years,Labrador Retriever Mix,Cream
A841618,Mia,08/30/2021 05:27:00 PM,08/30/2021 05:27:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Medium Hair Mix,Black
A841617,,08/30/2021 05:45:00 PM,08/30/2021 05:45:00 PM,6807 Bitteroot Trail in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie
A841620,*Roscoe,08/30/2021 06:23:00 PM,08/30/2021 06:23:00 PM,2801 Wells Branch Parkway in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Blue/White
A841621,A841621,08/30/2021 06:44:00 PM,08/30/2021 06:44:00 PM,7905 Hayride Road in Travis (TX),Stray,Normal,Dog,Intact Female,1 month,Siberian Husky/Cardigan Welsh Corgi,Black/Tricolor
A841622,,08/30/2021 08:40:00 PM,08/30/2021 08:40:00 PM,12325 Granton Cv in Austin (TX),Stray,Injured,Cat,Intact Male,2 years,Domestic Shorthair,Black/Black
A740038,*Pearl,08/30/2021 11:19:00 PM,08/30/2021 11:19:00 PM,6111 Glen Meadow Dr in Austin (TX),Public Assist,Normal,Dog,Spayed Female,4 years,Dachshund Wirehair Mix,Black
A841624,,08/31/2021 07:28:00 AM,08/31/2021 07:28:00 AM,4434 Frontier Trail in Austin (TX),Stray,Neonatal,Cat,Intact Female,2 weeks,Siamese Mix,Lynx Point
A841625,*Polly,08/31/2021 08:14:00 AM,08/31/2021 08:14:00 AM,3505 S Lamar in Austin (TX),Stray,Injured,Cat,Spayed Female,2 years,Domestic Shorthair,Brown Tabby
A841627,Jackie,08/31/2021 09:55:00 AM,08/31/2021 09:55:00 AM,Ih 35 And 7Th Street in Austin (TX),Public Assist,Normal,Dog,Intact Female,2 years,Labrador Retriever,Brown/Tan
A841629,Brownie,08/31/2021 11:01:00 AM,08/31/2021 11:01:00 AM,Pedernales Street And 2Nd Street in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,German Shepherd Mix,Tan/Black
A841630,Thalia,08/31/2021 11:01:00 AM,08/31/2021 11:01:00 AM,Pedernales Street And 2Nd Street in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,German Shepherd Mix,Black/Brown
A841632,Canelo,08/31/2021 11:13:00 AM,08/31/2021 11:13:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,6 months,Domestic Shorthair,Orange Tabby
A841633,Chencha,08/31/2021 11:13:00 AM,08/31/2021 11:13:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Orange Tabby/White
A840746,*Lady,08/31/2021 11:16:00 AM,08/31/2021 11:16:00 AM,Outside Jurisdiction,Owner Surrender,Normal,Dog,Intact Female,1 year,Blue Lacy Mix,Blue
A841635,Lion,08/31/2021 11:49:00 AM,08/31/2021 11:49:00 AM,124 West Anderson Lane in Austin (TX),Stray,Normal,Other,Intact Male,2 years,Lionhead,Gray
A841637,A841637,08/31/2021 11:54:00 AM,08/31/2021 11:54:00 AM,Maha Loop Rd And S Hwy 183 in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby
A841638,A841638,08/31/2021 11:54:00 AM,08/31/2021 11:54:00 AM,Maha Loop Rd And S Hwy 183 in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby
A841636,A841636,08/31/2021 11:54:00 AM,08/31/2021 11:54:00 AM,Maha Loop Rd And S Hwy 183 in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Blue Tabby
A679597,Bruno,08/31/2021 11:58:00 AM,08/31/2021 11:58:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,7 years,Labrador Retriever,Black/White
A841639,Junior,08/31/2021 11:59:00 AM,08/31/2021 11:59:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,White/Blue
A841640,Tom,08/31/2021 11:59:00 AM,08/31/2021 11:59:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,4 months,Domestic Shorthair Mix,Blue Tabby
A841643,Loki,08/31/2021 12:20:00 PM,08/31/2021 12:20:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,Chihuahua Shorthair Mix,Tan/White
A841642,Prieta,08/31/2021 12:20:00 PM,08/31/2021 12:20:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,Chihuahua Shorthair Mix,Black/Tricolor
A841641,Rosie,08/31/2021 12:20:00 PM,08/31/2021 12:20:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,Chihuahua Shorthair/Yorkshire Terrier,Black/Tricolor
A841645,*Zek,08/31/2021 12:52:00 PM,08/31/2021 12:52:00 PM,9506 Stonebridge in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,Siberian Husky Mix,Black/White
A841647,Cookie,08/31/2021 01:05:00 PM,08/31/2021 01:05:00 PM,2715 South Congress Avenue in Austin (TX),Abandoned,Normal,Dog,Intact Female,2 months,Jack Russell Terrier Mix,White/Tan
A841651,*Cuddles,08/31/2021 01:09:00 PM,08/31/2021 01:09:00 PM,Hamilton Pool Road in Travis (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Longhair,Black/White
A841649,*Hugs,08/31/2021 01:09:00 PM,08/31/2021 01:09:00 PM,Hamilton Pool Road in Travis (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Longhair,Brown Tabby/White
A841648,A841648,08/31/2021 01:09:00 PM,08/31/2021 01:09:00 PM,Hamilton Pool Road in Travis (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Brown Tabby/White
A841650,*Kisses,08/31/2021 01:09:00 PM,08/31/2021 01:09:00 PM,Hamilton Pool Road in Travis (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Longhair,Orange Tabby
A841653,Stormy,08/31/2021 01:26:00 PM,08/31/2021 01:26:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 years,Domestic Longhair,Black
A841652,Jengo,08/31/2021 01:35:00 PM,08/31/2021 01:35:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,6 months,Black Mouth Cur,Brown/Black
A841655,,08/31/2021 02:03:00 PM,08/31/2021 02:03:00 PM,11110 Tom Adams Dr in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Belgian Malinois Mix,Sable
A841654,Bruno,08/31/2021 02:03:00 PM,08/31/2021 02:03:00 PM,11110 Tom Adams Dr in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,German Shepherd,Black/Tan
A841657,*Pinky,08/31/2021 02:15:00 PM,08/31/2021 02:15:00 PM,5709 Manor Road in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,German Shepherd Mix,Black/Tricolor
A841660,A841660,08/31/2021 03:11:00 PM,08/31/2021 03:11:00 PM,3901 Warehouse Row in Austin (TX),Stray,Injured,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Brown Tabby
A841671,Luna,08/31/2021 03:23:00 PM,08/31/2021 03:23:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 years,Chihuahua Shorthair Mix,Black/Tricolor
A841665,Lucky,08/31/2021 03:23:00 PM,08/31/2021 03:23:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Brown
A841661,Wirt,08/31/2021 03:25:00 PM,08/31/2021 03:25:00 PM,306 W Rundberg Dr in Austin (TX),Stray,Sick,Cat,Intact Male,2 months,Domestic Shorthair,Black/Black
A841662,,08/31/2021 03:25:00 PM,08/31/2021 03:25:00 PM,306 W Rundberg Dr in Austin (TX),Stray,Sick,Cat,Intact Male,2 months,Domestic Shorthair,Brown Tabby/White
A841668,A841668,08/31/2021 04:05:00 PM,08/31/2021 04:05:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 months,Siamese Mix,White/Tortie Point
A841667,A841667,08/31/2021 04:05:00 PM,08/31/2021 04:05:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 months,Siamese Mix,Tortie Point
A841666,A841666,08/31/2021 04:05:00 PM,08/31/2021 04:05:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,3 months,Domestic Shorthair Mix,Cream Tabby/White
A841656,Betty Boop,08/31/2021 04:05:00 PM,08/31/2021 04:05:00 PM,9912 N Lamar Blvd in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Pit Bull Mix,Black/White
A841669,*Geoffrey,08/31/2021 04:17:00 PM,08/31/2021 04:17:00 PM,1122 Delano Street in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,German Shepherd,Tan/Black
A841675,A841675,08/31/2021 04:30:00 PM,08/31/2021 04:30:00 PM,13301 Centerlake Drive in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Blue
A841676,Diamond,08/31/2021 04:43:00 PM,08/31/2021 04:43:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Beagle/Basset Hound,Black/White
A841677,A841677,08/31/2021 05:02:00 PM,08/31/2021 05:02:00 PM,Belafonte Boulevard And Jfk Drive in Austin (TX),Stray,Injured,Dog,Intact Female,2 weeks,Pit Bull Mix,White
A841678,Stella,08/31/2021 05:09:00 PM,08/31/2021 05:09:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,4 years,Labrador Retriever Mix,Black
A841679,Archie,08/31/2021 05:09:00 PM,08/31/2021 05:09:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 years,Labrador Retriever Mix,Black/White
A760095,Rory,08/31/2021 05:15:00 PM,08/31/2021 05:15:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,4 years,Doberman Pinsch/Pit Bull,Black/Brown
A841680,*Camellia,08/31/2021 05:26:00 PM,08/31/2021 05:26:00 PM,5701 Johnny Morris Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Siberian Husky,White
A832007,Chase,08/31/2021 05:45:00 PM,08/31/2021 05:45:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Pit Bull/Labrador Retriever,Brown/White
A841682,Kitty,08/31/2021 05:50:00 PM,08/31/2021 05:50:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,5 years,Domestic Shorthair,Brown Tabby
A841684,*Laddie,08/31/2021 07:13:00 PM,08/31/2021 07:13:00 PM,1156 W Cesar Chavez in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,Pit Bull Mix,Brown/Black
A841702,*Martin,09/01/2021 09:20:00 AM,09/01/2021 09:20:00 AM,7500 Fm 969 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,English Setter/Labrador Retriever,White/Black
A841699,A841699,09/01/2021 09:25:00 AM,09/01/2021 09:25:00 AM,4100 Ed Bluestein Boulevard in Austin (TX),Stray,Neonatal,Cat,Unknown,3 days,Domestic Shorthair,White
A841700,A841700,09/01/2021 09:25:00 AM,09/01/2021 09:25:00 AM,4100 Ed Bluestein Boulevard in Austin (TX),Stray,Neonatal,Cat,Unknown,3 days,Domestic Shorthair,Black
A841705,A841705,09/01/2021 11:08:00 AM,09/01/2021 11:08:00 AM,Estancia Parkway in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair Mix,Blue Tabby
A841706,*Daisy,09/01/2021 11:08:00 AM,09/01/2021 11:08:00 AM,Estancia Parkway in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Tortie
A777035,Charlie,09/01/2021 11:38:00 AM,09/01/2021 11:38:00 AM,8140 North Lamar in Austin (TX),Stray,Injured,Dog,Intact Male,5 years,Labrador Retriever,Gold
A841707,*Caveman,09/01/2021 11:41:00 AM,09/01/2021 11:41:00 AM,9024 Northgate  Unit 1113 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Plott Hound,Brown Brindle
A841709,Brownie,09/01/2021 11:57:00 AM,09/01/2021 11:57:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,4 months,Anatol Shepherd Mix,Brown
A804899,Baxter,09/01/2021 12:00:00 PM,09/01/2021 12:00:00 PM,Pflugerville (TX),Owner Surrender,Normal,Dog,Intact Male,4 years,Chihuahua Shorthair Mix,Brown/Black
A841712,*Phil,09/01/2021 12:17:00 PM,09/01/2021 12:17:00 PM,3400 Woodbriar Cove in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Brown Tabby
A841713,*Lacy,09/01/2021 12:40:00 PM,09/01/2021 12:40:00 PM,Wheless Lane in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Catahoula Mix,Yellow/White
A841715,Cloud,09/01/2021 12:50:00 PM,09/01/2021 12:50:00 PM,10516 Jones Road in Manor (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Blue
A841720,Daisy,09/01/2021 01:09:00 PM,09/01/2021 01:09:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,4 years,Labrador Retriever/Siberian Husky,Black/Tricolor
A833891,Harley,09/01/2021 01:09:00 PM,09/01/2021 01:09:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3 years,Labrador Retriever/Siberian Husky,Tan/White
A841718,A841718,09/01/2021 01:27:00 PM,09/01/2021 01:27:00 PM,Chihuahua Trail And Battle Bend in Austin (TX),Stray,Normal,Dog,Spayed Female,8 years,Chihuahua Longhair,Red
A841719,*Bucky,09/01/2021 01:40:00 PM,09/01/2021 01:40:00 PM,5100 Fort Mason Drive in Austin (TX),Stray,Normal,Dog,Intact Male,6 years,Chihuahua Longhair Mix,Tan/White
A841722,A841722,09/01/2021 01:52:00 PM,09/01/2021 01:52:00 PM,10307 Wommack Road in Austin (TX),Stray,Normal,Bird,Unknown,1 year,Parakeet,Blue/Green
A841724,*Onyx,09/01/2021 01:56:00 PM,09/01/2021 01:56:00 PM,O Reily in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,German Shepherd Mix,Black/White
A841723,*Violet,09/01/2021 01:56:00 PM,09/01/2021 01:56:00 PM,O Reily in Austin (TX),Stray,Normal,Dog,Intact Female,4 years,German Shepherd,Black/Tan
A841725,*Nola,09/01/2021 02:22:00 PM,09/01/2021 02:22:00 PM,5007 Alf Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,9 months,Domestic Shorthair,Tortie
A841726,*Vegas,09/01/2021 02:22:00 PM,09/01/2021 02:22:00 PM,5007 Alf Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,9 months,Domestic Shorthair,Calico
A841727,A841727,09/01/2021 02:22:00 PM,09/01/2021 02:22:00 PM,5007 Alf Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Calico
A841729,Ollie,09/01/2021 02:22:00 PM,09/01/2021 02:22:00 PM,5007 Alf Avenue in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Medium Hair,White/Orange Tabby
A841728,,09/01/2021 02:36:00 PM,09/01/2021 02:36:00 PM,3210 Esperanza Xing in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown
A841732,Gloria,09/01/2021 03:05:00 PM,09/01/2021 03:05:00 PM,3209 South Ih 35 in Austin (TX),Stray,Normal,Cat,Unknown,7 months,Domestic Shorthair Mix,Brown Tabby/White
A841734,Mocha,09/01/2021 03:26:00 PM,09/01/2021 03:26:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Black/White
A721767,Scrappers,09/01/2021 03:30:00 PM,09/01/2021 03:30:00 PM,1405 Radam Circle in Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,12 years,Chihuahua Shorthair/Rat Terrier,Black
A841737,*Oshkosh,09/01/2021 03:53:00 PM,09/01/2021 03:53:00 PM,Sawyer Fay in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Whippet Mix,Tan/White
A811742,Lucy,09/01/2021 04:21:00 PM,09/01/2021 04:21:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,3 years,American Staffordshire Terrier,Blue/White
A841739,A841739,09/01/2021 04:46:00 PM,09/01/2021 04:46:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Blue/White
A841738,A841738,09/01/2021 04:46:00 PM,09/01/2021 04:46:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Blue Tabby/White
A841740,Joey,09/01/2021 05:13:00 PM,09/01/2021 05:13:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,9 months,Labrador Retriever Mix,Black/White
A841743,Minnie,09/01/2021 05:42:00 PM,09/01/2021 05:42:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,5 years,Domestic Shorthair,Black/White
A841741,*Didi,09/01/2021 05:52:00 PM,09/01/2021 05:52:00 PM,7201 Levander Loop in Austin (TX),Stray,Normal,Dog,Intact Female,6 years,Chihuahua Shorthair,Tan
A841742,Sully,09/01/2021 06:19:00 PM,09/01/2021 06:19:00 PM,7201 Levander Loop in Austin (TX),Stray,Normal,Dog,Spayed Female,3 years,Miniature Schnauzer Mix,Black
A836682,Lucy,09/01/2021 06:24:00 PM,09/01/2021 06:24:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Chihuahua Shorthair,Tan/White
A836409,Dexter,09/01/2021 06:32:00 PM,09/01/2021 06:32:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,4 months,Labrador Retriever Mix,Red/White
A738412,*Bennigan,09/01/2021 07:15:00 PM,09/01/2021 07:15:00 PM,6801 Thatch Ln And Onion Creek in Austin (TX),Stray,Sick,Dog,Spayed Female,5 years,Border Collie Mix,Black/White
A841745,Luna,09/01/2021 11:05:00 PM,09/01/2021 11:05:00 PM,7201 Levander Loop in Austin (TX),Stray,Normal,Dog,Intact Female,6 years,Shih Tzu Mix,White
A841746,*Squash,09/02/2021 08:19:00 AM,09/02/2021 08:19:00 AM,831 Goldenrod Street in Travis (TX),Stray,Injured,Cat,Intact Male,5 months,Domestic Medium Hair,Orange Tabby/White
A841751,*Bingo,09/02/2021 10:04:00 AM,09/02/2021 10:04:00 AM,1137 Gunter Street in Austin (TX),Abandoned,Normal,Dog,Intact Male,5 months,Pit Bull/Labrador Retriever,Black/White
A841753,*Darlin,09/02/2021 10:16:00 AM,09/02/2021 10:16:00 AM,23301 Ingram Dr in Travis (TX),Stray,Injured,Dog,Intact Female,2 months,German Shepherd/Anatol Shepherd,Brown/Black
A765070,Chequito,09/02/2021 10:38:00 AM,09/02/2021 10:38:00 AM,7201 Levander Loop in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Chihuahua Longhair Mix,Black/White
A841756,A841756,09/02/2021 11:13:00 AM,09/02/2021 11:13:00 AM,Travis (TX),Owner Surrender,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Brown Tabby
A841757,A841757,09/02/2021 11:13:00 AM,09/02/2021 11:13:00 AM,Travis (TX),Owner Surrender,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Blue Tabby/White
A841758,A841758,09/02/2021 11:13:00 AM,09/02/2021 11:13:00 AM,Travis (TX),Owner Surrender,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Blue Tabby/White
A841755,A841755,09/02/2021 11:13:00 AM,09/02/2021 11:13:00 AM,Travis (TX),Owner Surrender,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Black
A841754,Mila,09/02/2021 11:13:00 AM,09/02/2021 11:13:00 AM,Travis (TX),Owner Surrender,Normal,Cat,Intact Female,2 years,Domestic Shorthair Mix,Calico
A841759,A841759,09/02/2021 11:13:00 AM,09/02/2021 11:13:00 AM,Travis (TX),Owner Surrender,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Calico
A841760,Duke,09/02/2021 11:18:00 AM,09/02/2021 11:18:00 AM,Valdez Street And Ponca Street in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Beagle,Tricolor
A841763,Mango,09/02/2021 11:32:00 AM,09/02/2021 11:32:00 AM,Travis (TX),Owner Surrender,Normal,Cat,Intact Female,4 months,Domestic Shorthair Mix,Tortie
A841761,Papaya,09/02/2021 11:32:00 AM,09/02/2021 11:32:00 AM,Travis (TX),Owner Surrender,Normal,Cat,Intact Female,4 months,Domestic Shorthair Mix,Torbie
A841766,222 Grams,09/02/2021 11:44:00 AM,09/02/2021 11:44:00 AM,501 N Hwy 183 in Austin (TX),Stray,Neonatal,Cat,Intact Male,1 weeks,Domestic Shorthair,Blue Tabby
A841765,186 Grams,09/02/2021 11:44:00 AM,09/02/2021 11:44:00 AM,501 N Hwy 183 in Austin (TX),Stray,Neonatal,Cat,Intact Male,1 weeks,Domestic Shorthair,Blue Tabby
A839008,*Tatsoi,09/02/2021 11:46:00 AM,09/02/2021 11:46:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,7 months,Domestic Shorthair,Brown Tabby/White
A841767,A841767,09/02/2021 12:00:00 PM,09/02/2021 12:00:00 PM,Clock Tower And 183 in Austin (TX),Stray,Normal,Dog,Intact Female,14 years,Chihuahua Shorthair Mix,Brown
A823880,Billy Joel,09/02/2021 12:19:00 PM,09/02/2021 12:19:00 PM,2207 Wickersham Ln in Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,10 years,Chihuahua Shorthair Mix,Brown
A841768,A841768,09/02/2021 12:21:00 PM,09/02/2021 12:21:00 PM,4510 Caswell Street in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Black
A841770,*Ella,09/02/2021 12:21:00 PM,09/02/2021 12:21:00 PM,4510 Caswell Street in Austin (TX),Stray,Normal,Cat,Intact Female,4 months,Domestic Shorthair Mix,Tortie
A841771,*Lola,09/02/2021 12:21:00 PM,09/02/2021 12:21:00 PM,4510 Caswell Street in Austin (TX),Stray,Normal,Cat,Intact Female,4 months,Domestic Shorthair Mix,Tortie
A841769,*Guillermo,09/02/2021 12:21:00 PM,09/02/2021 12:21:00 PM,4510 Caswell Street in Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair Mix,Black
A841772,Zeus,09/02/2021 12:49:00 PM,09/02/2021 12:49:00 PM,Woodward Street in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Pit Bull,Tan/White
A841774,*Bronson,09/02/2021 01:11:00 PM,09/02/2021 01:11:00 PM,124 W Anderson in Austin (TX),Stray,Normal,Other,Unknown,1 year,Guinea Pig,Brown
A841773,*Otto,09/02/2021 01:11:00 PM,09/02/2021 01:11:00 PM,124 W Anderson in Austin (TX),Stray,Sick,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Brown/Tan
A705492,*Reo Speedwagon,09/02/2021 01:18:00 PM,09/02/2021 01:18:00 PM,2601 S Pleasant Valley Rd in Austin (TX),Stray,Normal,Dog,Neutered Male,6 years,Labrador Retriever Mix,Black
A841775,A841775,09/02/2021 01:24:00 PM,09/02/2021 01:24:00 PM,Shepherd Mountain Cove in Austin (TX),Stray,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Black Smoke/White
A841777,A841777,09/02/2021 01:24:00 PM,09/02/2021 01:24:00 PM,Chaparral Road in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Orange Tabby/White
A841776,A841776,09/02/2021 01:24:00 PM,09/02/2021 01:24:00 PM,Chaparral Road in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Orange Tabby
